Recall,Precision,Model
0.5576923076923077,0.4393939393939394,Random Forest
0.5576923076923077,0.4461538461538462,Random Forest
0.5576923076923077,0.453125,Random Forest
0.5576923076923077,0.4603174603174603,Random Forest
0.5384615384615384,0.45161290322580644,Random Forest
0.5384615384615384,0.45901639344262296,Random Forest
0.5192307692307693,0.45,Random Forest
0.5,0.4406779661016949,Random Forest
0.5,0.4482758620689655,Random Forest
0.4807692307692308,0.43859649122807015,Random Forest
0.46153846153846156,0.42857142857142855,Random Forest
0.46153846153846156,0.43636363636363634,Random Forest
0.46153846153846156,0.4444444444444444,Random Forest
0.4423076923076923,0.4339622641509434,Random Forest
0.4230769230769231,0.4230769230769231,Random Forest
0.4230769230769231,0.43137254901960786,Random Forest
0.4230769230769231,0.44,Random Forest
0.40384615384615385,0.42857142857142855,Random Forest
0.40384615384615385,0.4375,Random Forest
0.40384615384615385,0.44680851063829785,Random Forest
0.38461538461538464,0.43478260869565216,Random Forest
0.38461538461538464,0.4444444444444444,Random Forest
0.38461538461538464,0.45454545454545453,Random Forest
0.38461538461538464,0.46511627906976744,Random Forest
0.38461538461538464,0.47619047619047616,Random Forest
0.38461538461538464,0.4878048780487805,Random Forest
0.38461538461538464,0.5,Random Forest
0.36538461538461536,0.48717948717948717,Random Forest
0.34615384615384615,0.47368421052631576,Random Forest
0.3269230769230769,0.4594594594594595,Random Forest
0.3076923076923077,0.4444444444444444,Random Forest
0.3076923076923077,0.45714285714285713,Random Forest
0.3076923076923077,0.47058823529411764,Random Forest
0.28846153846153844,0.45454545454545453,Random Forest
0.28846153846153844,0.46875,Random Forest
0.2692307692307692,0.45161290322580644,Random Forest
0.2692307692307692,0.4666666666666667,Random Forest
0.25,0.4482758620689655,Random Forest
0.23076923076923078,0.42857142857142855,Random Forest
0.21153846153846154,0.4074074074074074,Random Forest
0.21153846153846154,0.4230769230769231,Random Forest
0.19230769230769232,0.4,Random Forest
0.17307692307692307,0.375,Random Forest
0.17307692307692307,0.391304347826087,Random Forest
0.17307692307692307,0.4090909090909091,Random Forest
0.17307692307692307,0.42857142857142855,Random Forest
0.17307692307692307,0.45,Random Forest
0.15384615384615385,0.42105263157894735,Random Forest
0.15384615384615385,0.4444444444444444,Random Forest
0.15384615384615385,0.47058823529411764,Random Forest
0.15384615384615385,0.5,Random Forest
0.15384615384615385,0.5333333333333333,Random Forest
0.15384615384615385,0.5714285714285714,Random Forest
0.1346153846153846,0.5384615384615384,Random Forest
0.1346153846153846,0.5833333333333334,Random Forest
0.1346153846153846,0.6363636363636364,Random Forest
0.11538461538461539,0.6,Random Forest
0.11538461538461539,0.6666666666666666,Random Forest
0.11538461538461539,0.75,Random Forest
0.09615384615384616,0.7142857142857143,Random Forest
0.09615384615384616,0.8333333333333334,Random Forest
0.07692307692307693,0.8,Random Forest
0.07692307692307693,1.0,Random Forest
0.057692307692307696,1.0,Random Forest
0.038461538461538464,1.0,Random Forest
