Precision,Recall,Model
0.36879432624113473,1.0,SVM
0.37142857142857144,1.0,SVM
0.3669064748201439,0.9807692307692307,SVM
0.3695652173913043,0.9807692307692307,SVM
0.3722627737226277,0.9807692307692307,SVM
0.375,0.9807692307692307,SVM
0.37037037037037035,0.9615384615384616,SVM
0.373134328358209,0.9615384615384616,SVM
0.37593984962406013,0.9615384615384616,SVM
0.3787878787878788,0.9615384615384616,SVM
0.3816793893129771,0.9615384615384616,SVM
0.38461538461538464,0.9615384615384616,SVM
0.3875968992248062,0.9615384615384616,SVM
0.390625,0.9615384615384616,SVM
0.3937007874015748,0.9615384615384616,SVM
0.3968253968253968,0.9615384615384616,SVM
0.4,0.9615384615384616,SVM
0.3951612903225806,0.9423076923076923,SVM
0.3983739837398374,0.9423076923076923,SVM
0.4016393442622951,0.9423076923076923,SVM
0.4049586776859504,0.9423076923076923,SVM
0.4,0.9230769230769231,SVM
0.3949579831932773,0.9038461538461539,SVM
0.3898305084745763,0.8846153846153846,SVM
0.39316239316239315,0.8846153846153846,SVM
0.39655172413793105,0.8846153846153846,SVM
0.391304347826087,0.8653846153846154,SVM
0.39473684210526316,0.8653846153846154,SVM
0.39823008849557523,0.8653846153846154,SVM
0.39285714285714285,0.8461538461538461,SVM
0.38738738738738737,0.8269230769230769,SVM
0.38181818181818183,0.8076923076923077,SVM
0.3761467889908257,0.7884615384615384,SVM
0.37037037037037035,0.7692307692307693,SVM
0.37383177570093457,0.7692307692307693,SVM
0.37735849056603776,0.7692307692307693,SVM
0.38095238095238093,0.7692307692307693,SVM
0.375,0.75,SVM
0.3786407766990291,0.75,SVM
0.38235294117647056,0.75,SVM
0.37623762376237624,0.7307692307692307,SVM
0.38,0.7307692307692307,SVM
0.3838383838383838,0.7307692307692307,SVM
0.37755102040816324,0.7115384615384616,SVM
0.38144329896907214,0.7115384615384616,SVM
0.3854166666666667,0.7115384615384616,SVM
0.3894736842105263,0.7115384615384616,SVM
0.39361702127659576,0.7115384615384616,SVM
0.3978494623655914,0.7115384615384616,SVM
0.40217391304347827,0.7115384615384616,SVM
0.3956043956043956,0.6923076923076923,SVM
0.3888888888888889,0.6730769230769231,SVM
