Recall,Precision,Model
1.0,0.36363636363636365,XGBoost
0.9807692307692307,0.3669064748201439,XGBoost
0.9615384615384616,0.36496350364963503,XGBoost
0.9230769230769231,0.35555555555555557,XGBoost
0.9038461538461539,0.3533834586466165,XGBoost
0.9038461538461539,0.3643410852713178,XGBoost
0.9038461538461539,0.3671875,XGBoost
0.8846153846153846,0.3770491803278688,XGBoost
0.8846153846153846,0.38016528925619836,XGBoost
0.8846153846153846,0.38333333333333336,XGBoost
0.8461538461538461,0.37606837606837606,XGBoost
0.8269230769230769,0.37719298245614036,XGBoost
0.8076923076923077,0.37168141592920356,XGBoost
0.7884615384615384,0.36607142857142855,XGBoost
0.7884615384615384,0.36936936936936937,XGBoost
0.7884615384615384,0.37272727272727274,XGBoost
0.7692307692307693,0.3669724770642202,XGBoost
0.7692307692307693,0.37037037037037035,XGBoost
0.75,0.3644859813084112,XGBoost
0.75,0.36792452830188677,XGBoost
0.7307692307692307,0.3619047619047619,XGBoost
0.7307692307692307,0.36538461538461536,XGBoost
0.7115384615384616,0.3592233009708738,XGBoost
0.6923076923076923,0.35294117647058826,XGBoost
0.6923076923076923,0.3564356435643564,XGBoost
0.6730769230769231,0.35353535353535354,XGBoost
0.6730769230769231,0.35714285714285715,XGBoost
0.6538461538461539,0.3541666666666667,XGBoost
0.6346153846153846,0.3473684210526316,XGBoost
0.6153846153846154,0.34408602150537637,XGBoost
0.6153846153846154,0.34782608695652173,XGBoost
0.5961538461538461,0.34065934065934067,XGBoost
0.5769230769230769,0.3333333333333333,XGBoost
0.5576923076923077,0.3258426966292135,XGBoost
0.5576923076923077,0.32954545454545453,XGBoost
0.5576923076923077,0.3333333333333333,XGBoost
0.5384615384615384,0.32941176470588235,XGBoost
0.5192307692307693,0.32142857142857145,XGBoost
0.5192307692307693,0.3253012048192771,XGBoost
0.5192307692307693,0.32926829268292684,XGBoost
0.5,0.32098765432098764,XGBoost
0.5,0.325,XGBoost
0.5,0.3291139240506329,XGBoost
0.4807692307692308,0.3246753246753247,XGBoost
0.4807692307692308,0.32894736842105265,XGBoost
0.4807692307692308,0.3333333333333333,XGBoost
0.4807692307692308,0.3424657534246575,XGBoost
0.4807692307692308,0.352112676056338,XGBoost
0.46153846153846156,0.34285714285714286,XGBoost
0.46153846153846156,0.34782608695652173,XGBoost
0.4230769230769231,0.3283582089552239,XGBoost
0.4230769230769231,0.3333333333333333,XGBoost
0.4230769230769231,0.3492063492063492,XGBoost
0.4230769230769231,0.36065573770491804,XGBoost
0.4230769230769231,0.36666666666666664,XGBoost
0.4230769230769231,0.3728813559322034,XGBoost
0.4230769230769231,0.3793103448275862,XGBoost
0.4230769230769231,0.38596491228070173,XGBoost
0.4230769230769231,0.39285714285714285,XGBoost
0.40384615384615385,0.38181818181818183,XGBoost
0.40384615384615385,0.3888888888888889,XGBoost
0.40384615384615385,0.39622641509433965,XGBoost
0.40384615384615385,0.4117647058823529,XGBoost
0.38461538461538464,0.40816326530612246,XGBoost
0.38461538461538464,0.4166666666666667,XGBoost
0.38461538461538464,0.425531914893617,XGBoost
0.38461538461538464,0.43478260869565216,XGBoost
0.36538461538461536,0.4318181818181818,XGBoost
0.34615384615384615,0.4186046511627907,XGBoost
0.3269230769230769,0.40476190476190477,XGBoost
